Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"DNMT1","DNA Methyltransferase 1","Protein Coding","P26358","66","GC19M010133","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNMT1"
"HDAC2","Histone Deacetylase 2","Protein Coding","Q92769","65","GC06M113933","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDAC2"
"NTRK3","Neurotrophic Receptor Tyrosine Kinase 3","Protein Coding","Q16288","65","GC15M087859","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTRK3"
"PPARG","Peroxisome Proliferator Activated Receptor Gamma","Protein Coding","P37231","65","GC03P012287","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPARG"
"DNMT3B","DNA Methyltransferase 3 Beta","Protein Coding","Q9UBC3","64","GC20P032762","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNMT3B"
"GLUD1","Glutamate Dehydrogenase 1","Protein Coding","P00367","64","GC10M087050","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLUD1"
"PPP3CA","Protein Phosphatase 3 Catalytic Subunit Alpha","Protein Coding","Q08209","64","GC04M101024","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP3CA"
"HDAC1","Histone Deacetylase 1","Protein Coding","Q13547","63","GC01P032292","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDAC1"
"IL6R","Interleukin 6 Receptor","Protein Coding","P08887","63","GC01P154405","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL6R"
"LPL","Lipoprotein Lipase","Protein Coding","P06858","63","GC08P019901","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LPL"
"ABCA1","ATP Binding Cassette Subfamily A Member 1","Protein Coding","O95477","62","GC09M104781","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCA1"
"ADRB2","Adrenoceptor Beta 2","Protein Coding","P07550","62","GC05P159202","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADRB2"
"GRIA4","Glutamate Ionotropic Receptor AMPA Type Subunit 4","Protein Coding","P48058","62","GC11P105609","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIA4"
"GSK3A","Glycogen Synthase Kinase 3 Alpha","Protein Coding","P49840","62","GC19M108797","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSK3A"
"HSPA8","Heat Shock Protein Family A (Hsp70) Member 8","Protein Coding","P11142","62","GC11M123057","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA8"
"IL1RN","Interleukin 1 Receptor Antagonist","Protein Coding","P18510","62","GC02P154111","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1RN"
"JUN","Jun Proto-Oncogene, AP-1 Transcription Factor Subunit","Protein Coding","P05412","62","GC01M058780","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JUN"
"NOS1","Nitric Oxide Synthase 1","Protein Coding","P29475","62","GC12M117208","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS1"
"NTRK1","Neurotrophic Receptor Tyrosine Kinase 1","Protein Coding","P04629","62","GC01P156815","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTRK1"
"P4HB","Prolyl 4-Hydroxylase Subunit Beta","Protein Coding","P07237","62","GC17M081843","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=P4HB"
"PDE4D","Phosphodiesterase 4D","Protein Coding","Q08499","62","GC05M058969","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDE4D"
"PI4KA","Phosphatidylinositol 4-Kinase Alpha","Protein Coding","P42356","62","GC22M020707","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PI4KA"
"PLA2G4A","Phospholipase A2 Group IVA","Protein Coding","P47712","62","GC01P186798","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLA2G4A"
"PTGS2","Prostaglandin-Endoperoxide Synthase 2","Protein Coding","P35354","62","GC01M186671","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2"
"SIRT1","Sirtuin 1","Protein Coding","Q96EB6","62","GC10P067884","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIRT1"
"TACR3","Tachykinin Receptor 3","Protein Coding","P29371","62","GC04M103586","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TACR3"
"TNFRSF1A","TNF Receptor Superfamily Member 1A","Protein Coding","P19438","62","GC12M006328","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF1A"
"YWHAE","Tyrosine 3-Monooxygenase/Tryptophan 5-Monooxygenase Activation Protein Epsilon","Protein Coding","P62258","62","GC17M095893","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YWHAE"
"CASP2","Caspase 2","Protein Coding","P42575","61","GC07P165863","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASP2"
"CHRM2","Cholinergic Receptor Muscarinic 2","Protein Coding","P08172","61","GC07P136868","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHRM2"
"GLUL","Glutamate-Ammonia Ligase","Protein Coding","P15104","61","GC01M182378","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLUL"
"GPHN","Gephyrin","Protein Coding","Q9NQX3","61","GC14P066507","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPHN"
"IGF2","Insulin Like Growth Factor 2","Protein Coding","P01344","61","GC11M015123","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF2"
"NCAM1","Neural Cell Adhesion Molecule 1","Protein Coding","P13591","61","GC11P112961","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCAM1"
"NQO1","NAD(P)H Quinone Dehydrogenase 1","Protein Coding","P15559","61","GC16M069706","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NQO1"
"NRG1","Neuregulin 1","Protein Coding","Q02297","61","GC08P031639","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NRG1"
"OAT","Ornithine Aminotransferase","Protein Coding","P04181","61","GC10M124397","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OAT"
"PAX6","Paired Box 6","Protein Coding","P26367","61","GC11M031784","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAX6"
"PIK3C3","Phosphatidylinositol 3-Kinase Catalytic Subunit Type 3","Protein Coding","Q8NEB9","61","GC18P041955","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3C3"
"PIK3CB","Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Beta","Protein Coding","P42338","61","GC03M138652","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3CB"
"PPM1D","Protein Phosphatase, Mg2+/Mn2+ Dependent 1D","Protein Coding","O15297","61","GC17P060600","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPM1D"
"SLC6A9","Solute Carrier Family 6 Member 9","Protein Coding","P48067","61","GC01M043991","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A9"
"SOD2","Superoxide Dismutase 2","Protein Coding","P04179","61","GC06M159669","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOD2"
"THRB","Thyroid Hormone Receptor Beta","Protein Coding","P10828","61","GC03M024117","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THRB"
"TNFRSF1B","TNF Receptor Superfamily Member 1B","Protein Coding","P20333","61","GC01P075466","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF1B"
"VLDLR","Very Low Density Lipoprotein Receptor","Protein Coding","P98155","61","GC09P002611","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VLDLR"
"YWHAZ","Tyrosine 3-Monooxygenase/Tryptophan 5-Monooxygenase Activation Protein Zeta","Protein Coding","P63104","61","GC08M100978","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YWHAZ"
"ADSL","Adenylosuccinate Lyase","Protein Coding","P30566","60","GC22P040346","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADSL"
"ALDH5A1","Aldehyde Dehydrogenase 5 Family Member A1","Protein Coding","P51649","60","GC06P024494","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALDH5A1"
"ARSA","Arylsulfatase A","Protein Coding","P15289","60","GC22M050622","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARSA"
"CETP","Cholesteryl Ester Transfer Protein","Protein Coding","P11597","60","GC16P056961","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CETP"
"CIT","Citron Rho-Interacting Serine/Threonine Kinase","Protein Coding","O14578","60","GC12M119687","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CIT"
"DGAT1","Diacylglycerol O-Acyltransferase 1","Protein Coding","O75907","60","GC08M147388","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DGAT1"
"FOLH1","Folate Hydrolase 1","Protein Coding","Q04609","60","GC11M139477","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOLH1"
"GALK1","Galactokinase 1","Protein Coding","P51570","60","GC17M075751","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GALK1"
"GNB3","G Protein Subunit Beta 3","Protein Coding","P16520","60","GC12P006839","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNB3"
"HSPA1A","Heat Shock Protein Family A (Hsp70) Member 1A","Protein Coding","P0DMV8","60","GC06P181910","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA1A"
"L1CAM","L1 Cell Adhesion Molecule","Protein Coding","P32004","60","GC0XM153864","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=L1CAM"
"LCAT","Lecithin-Cholesterol Acyltransferase","Protein Coding","P04180","60","GC16M067939","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LCAT"
"NOTCH4","Notch Receptor 4","Protein Coding","Q99466","60","GC06M106508","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOTCH4"
"NR4A1","Nuclear Receptor Subfamily 4 Group A Member 1","Protein Coding","P22736","60","GC12P052022","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR4A1"
"PLA2G2A","Phospholipase A2 Group IIA","Protein Coding","P14555","60","GC01M019975","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLA2G2A"
"PTPRZ1","Protein Tyrosine Phosphatase Receptor Type Z1","Protein Coding","P23471","60","GC07P121873","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPRZ1"
"SP1","Sp1 Transcription Factor","Protein Coding","P08047","60","GC12P053380","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SP1"
"TDO2","Tryptophan 2,3-Dioxygenase","Protein Coding","P48775","60","GC04P155854","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TDO2"
"ADIPOQ","Adiponectin, C1Q And Collagen Domain Containing","Protein Coding","Q15848","59","GC03P186842","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADIPOQ"
"FTO","FTO Alpha-Ketoglutarate Dependent Dioxygenase","Protein Coding","Q9C0B1","59","GC16P121535","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FTO"
"GATM","Glycine Amidinotransferase","Protein Coding","P50440","59","GC15M045361","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GATM"
"HADHA","Hydroxyacyl-CoA Dehydrogenase Trifunctional Multienzyme Complex Subunit Alpha","Protein Coding","P40939","59","GC02M026190","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HADHA"
"HADHB","Hydroxyacyl-CoA Dehydrogenase Trifunctional Multienzyme Complex Subunit Beta","Protein Coding","P55084","59","GC02P026243","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HADHB"
"HLA-A","Major Histocompatibility Complex, Class I, A","Protein Coding","P04439","59","GC06P181854","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-A"
"IDO1","Indoleamine 2,3-Dioxygenase 1","Protein Coding","P14902","59","GC08P044830","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IDO1"
"IL4","Interleukin 4","Protein Coding","P05112","59","GC05P132673","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL4"
"LIPC","Lipase C, Hepatic Type","Protein Coding","P11150","59","GC15P058410","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIPC"
"MAD1L1","Mitotic Arrest Deficient 1 Like 1","Protein Coding","Q9Y6D9","59","GC07M001815","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAD1L1"
"PSAT1","Phosphoserine Aminotransferase 1","Protein Coding","Q9Y617","59","GC09P078297","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSAT1"
"PTGDS","Prostaglandin D2 Synthase","Protein Coding","P41222","59","GC09P153331","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGDS"
"TPP1","Tripeptidyl Peptidase 1","Protein Coding","O14773","59","GC11M015315","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPP1"
"XBP1","X-Box Binding Protein 1","Protein Coding","P17861","59","GC22M028794","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XBP1"
"YWHAH","Tyrosine 3-Monooxygenase/Tryptophan 5-Monooxygenase Activation Protein Eta","Protein Coding","Q04917","59","GC22P031944","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YWHAH"
"ARF1","ARF GTPase 1","Protein Coding","P84077","58","GC01P228082","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARF1"
"AVP","Arginine Vasopressin","Protein Coding","P01185","58","GC20M003082","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AVP"
"CCKAR","Cholecystokinin A Receptor","Protein Coding","P32238","58","GC04M026483","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCKAR"
"CFL1","Cofilin 1","Protein Coding","P23528","58","GC11M065823","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFL1"
"CHRM1","Cholinergic Receptor Muscarinic 1","Protein Coding","P11229","58","GC11M139679","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHRM1"
"CHRNA3","Cholinergic Receptor Nicotinic Alpha 3 Subunit","Protein Coding","P32297","58","GC15M162906","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHRNA3"
"DPYSL2","Dihydropyrimidinase Like 2","Protein Coding","Q16555","58","GC08P026514","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPYSL2"
"EGR2","Early Growth Response 2","Protein Coding","P11161","58","GC10M062811","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EGR2"
"GABRA4","Gamma-Aminobutyric Acid Type A Receptor Subunit Alpha4","Protein Coding","P48169","58","GC04M046836","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABRA4"
"GRIK1","Glutamate Ionotropic Receptor Kainate Type Subunit 1","Protein Coding","P39086","58","GC21M029536","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIK1"
"GRK3","G Protein-Coupled Receptor Kinase 3","Protein Coding","P35626","58","GC22P091807","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRK3"
"GRM4","Glutamate Metabotropic Receptor 4","Protein Coding","Q14833","58","GC06M106607","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRM4"
"HINT1","Histidine Triad Nucleotide Binding Protein 1","Protein Coding","P49773","58","GC05M131159","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HINT1"
"HP","Haptoglobin","Protein Coding","P00738","58","GC16P122099","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HP"
"HRH1","Histamine Receptor H1","Protein Coding","P35367","58","GC03P027032","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HRH1"
"HTR7","5-Hydroxytryptamine Receptor 7","Protein Coding","P34969","58","GC10M090740","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTR7"
"IL1A","Interleukin 1 Alpha","Protein Coding","P01583","58","GC02M112773","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1A"
"IL2","Interleukin 2","Protein Coding","P60568","58","GC04M122451","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL2"
"KCNA4","Potassium Voltage-Gated Channel Subfamily A Member 4","Protein Coding","P22459","58","GC11M030009","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNA4"
"KMO","Kynurenine 3-Monooxygenase","Protein Coding","O15229","58","GC01P241532","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KMO"
"MBP","Myelin Basic Protein","Protein Coding","P02686","58","GC18M076978","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MBP"
"NQO2","N-Ribosyldihydronicotinamide:Quinone Dehydrogenase 2","Protein Coding","P16083","58","GC06P009342","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NQO2"
"NT5C2","5'-Nucleotidase, Cytosolic II","Protein Coding","P49902","58","GC10M103088","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NT5C2"
"PPP3CB","Protein Phosphatase 3 Catalytic Subunit Beta","Protein Coding","P16298","58","GC10M073436","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP3CB"
"PTPRD","Protein Tyrosine Phosphatase Receptor Type D","Protein Coding","P23468","58","GC09M008307","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPRD"
"RXRB","Retinoid X Receptor Beta","Protein Coding","P28702","58","GC06M033193","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RXRB"
"S100B","S100 Calcium Binding Protein B","Protein Coding","P04271","58","GC21M054960","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=S100B"
"SEMA3A","Semaphorin 3A","Protein Coding","Q14563","58","GC07M083955","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEMA3A"
"SI","Sucrase-Isomaltase","Protein Coding","P14410","58","GC03M164978","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SI"
"SLC2A9","Solute Carrier Family 2 Member 9","Protein Coding","Q9NRM0","58","GC04M009772","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC2A9"
"SLC6A5","Solute Carrier Family 6 Member 5","Protein Coding","Q9Y345","58","GC11P020599","0.423054456710815","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A5"
