Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"HERC6","HECT And RLD Domain Containing E3 Ubiquitin Protein Ligase Family Member 6","Protein Coding","Q8IVU3","40","GC04P088378","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HERC6"
"TIGD2","Tigger Transposable Element Derived 2","Protein Coding","Q4W5G0","40","GC04P089126","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIGD2"
"SEPTIN14","Septin 14","Protein Coding","Q6ZU15","38","GC07M080502","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEPTIN14"
"PYURF","PIGY Upstream Open Reading Frame","Protein Coding","Q96I23","35","GC04M088521","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PYURF"
"MIR182","MicroRNA 182","RNA Gene","","30","GC07M129770","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR182"
"MIR30C1","MicroRNA 30c-1","RNA Gene","","30","GC01P040757","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR30C1"
"MIR18A","MicroRNA 18a","RNA Gene","","28","GC13P091750","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR18A"
"MIR199A2","MicroRNA 199a-2","RNA Gene","","28","GC01M172235","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR199A2"
"MIR30D","MicroRNA 30d","RNA Gene","","26","GC08M134804","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR30D"
"MIR659","MicroRNA 659","RNA Gene","","26","GC22M086970","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR659"
"MIR374A","MicroRNA 374a","RNA Gene","","25","GC0XM074300","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR374A"
"PWAR5","Prader Willi/Angelman Region RNA 5","RNA Gene","","21","GC15P192324","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PWAR5"
"FAM13A-AS1","FAM13A Antisense RNA 1","RNA Gene","","20","GC04P088709","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM13A-AS1"
"P2RX5-TAX1BP3","P2RX5-TAX1BP3 Readthrough (NMD Candidate)","RNA Gene","","20","GC17M096016","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=P2RX5-TAX1BP3"
"IGKV2D-29","Immunoglobulin Kappa Variable 2D-29","Protein Coding","A0A075B6S2","18","GC02P094708","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGKV2D-29"
"MIR384","MicroRNA 384","RNA Gene","","14","GC0XM076919","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR384"
"PPM1K-DT","PPM1K Divergent Transcript","RNA Gene","","14","GC04P088287","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPM1K-DT"
"PIGY-DT","PIGY Divergent Transcript","RNA Gene","","10","GC04P088576","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIGY-DT"
"LOC110121083","VISTA Enhancer Hs1374","Functional Element","","2","GC04P090055","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC110121083"
"LOC111365205","HNF1 Motif-Containing MPRA Enhancer 87","Functional Element","","2","GC04P088755","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC111365205"
"LOC123477786","Sharpr-MPRA Regulatory Region 7691","Functional Element","","2","GC04P088737","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC123477786"
"LOC126807107","MED14-Independent Group 3 Enhancer GRCh37_chr4:89585126-89586325","Functional Element","","2","GC04P088663","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC126807107"
"LOC126807108","BRD4-Independent Group 4 Enhancer GRCh37_chr4:89928887-89930086","Functional Element","","2","GC04P089007","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC126807108"
"LOC126807109","MED14-Independent Group 3 Enhancer GRCh37_chr4:90601839-90603038","Functional Element","","2","GC04P089680","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC126807109"
"LOC129992816","ATAC-STARR-Seq Lymphoblastoid Active Region 21710","Functional Element","","2","GC04P088290","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992816"
"LOC129992817","ATAC-STARR-Seq Lymphoblastoid Active Region 21712","Functional Element","","2","GC04P088320","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992817"
"LOC129992818","ATAC-STARR-Seq Lymphoblastoid Silent Region 15563","Functional Element","","2","GC04P088380","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992818"
"LOC129992819","ATAC-STARR-Seq Lymphoblastoid Active Region 21713","Functional Element","","2","GC04P088381","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992819"
"LOC129992820","ATAC-STARR-Seq Lymphoblastoid Active Region 21714","Functional Element","","2","GC04P088382","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992820"
"LOC129992821","ATAC-STARR-Seq Lymphoblastoid Active Region 21715","Functional Element","","2","GC04P088456","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992821"
"LOC129992822","ATAC-STARR-Seq Lymphoblastoid Active Region 21716","Functional Element","","2","GC04P088617","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992822"
"LOC129992823","ATAC-STARR-Seq Lymphoblastoid Silent Region 15564","Functional Element","","2","GC04P088591","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992823"
"LOC129992824","ATAC-STARR-Seq Lymphoblastoid Silent Region 15565","Functional Element","","2","GC04P088613","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992824"
"LOC129992825","ATAC-STARR-Seq Lymphoblastoid Silent Region 15566","Functional Element","","2","GC04P088618","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992825"
"LOC129992826","ATAC-STARR-Seq Lymphoblastoid Active Region 21717","Functional Element","","2","GC04P088697","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992826"
"LOC129992827","ATAC-STARR-Seq Lymphoblastoid Active Region 21719","Functional Element","","2","GC04P089101","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992827"
"LOC129992828","ATAC-STARR-Seq Lymphoblastoid Active Region 21720","Functional Element","","2","GC04P089102","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992828"
"LOC129992829","ATAC-STARR-Seq Lymphoblastoid Active Region 21721","Functional Element","","2","GC04P089161","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992829"
"LOC129992830","ATAC-STARR-Seq Lymphoblastoid Active Region 21722","Functional Element","","2","GC04P089163","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992830"
"LOC129992831","ATAC-STARR-Seq Lymphoblastoid Silent Region 15567","Functional Element","","2","GC04P089164","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992831"
"LOC129992832","ATAC-STARR-Seq Lymphoblastoid Silent Region 15568","Functional Element","","2","GC04P089307","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992832"
"LOC129992833","ATAC-STARR-Seq Lymphoblastoid Silent Region 15569","Functional Element","","2","GC04P089308","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992833"
"LOC129992834","ATAC-STARR-Seq Lymphoblastoid Active Region 21723","Functional Element","","2","GC04P090118","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992834"
"LOC129992835","ATAC-STARR-Seq Lymphoblastoid Silent Region 15570","Functional Element","","2","GC04P090128","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992835"
"LOC129992836","ATAC-STARR-Seq Lymphoblastoid Silent Region 15571","Functional Element","","2","GC04P090129","1.13133585453033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129992836"
"FBLN1","Fibulin 1","Protein Coding","P23142","57","GC22P045502","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBLN1"
"CYP26B1","Cytochrome P450 Family 26 Subfamily B Member 1","Protein Coding","Q9NR63","56","GC02M072129","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP26B1"
"PDGFD","Platelet Derived Growth Factor D","Protein Coding","Q9GZP0","55","GC11M103907","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDGFD"
"WNT7B","Wnt Family Member 7B","Protein Coding","P56706","55","GC22M045920","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WNT7B"
"PCDH15","Protocadherin Related 15","Protein Coding","Q96QU1","54","GC10M053802","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCDH15"
"PPP1R13L","Protein Phosphatase 1 Regulatory Subunit 13 Like","Protein Coding","Q8WUF5","54","GC19M045379","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP1R13L"
"ADGRE2","Adhesion G Protein-Coupled Receptor E2","Protein Coding","Q9UHX3","53","GC19M108276","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADGRE2"
"OPCML","Opioid Binding Protein/Cell Adhesion Molecule Like","Protein Coding","Q14982","53","GC11M132414","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPCML"
"ERI1","Exoribonuclease 1","Protein Coding","Q8IV48","49","GC08P009002","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERI1"
"ADAMTS16","ADAM Metallopeptidase With Thrombospondin Type 1 Motif 16","Protein Coding","Q8TE57","48","GC05P005140","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAMTS16"
"MDGA2","MAM Domain Containing Glycosylphosphatidylinositol Anchor 2","Protein Coding","Q7Z553","47","GC14M046839","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MDGA2"
"RASGEF1B","RasGEF Domain Family Member 1B","Protein Coding","Q0VAM2","46","GC04M081426","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RASGEF1B"
"CEP20","Centrosomal Protein 20","Protein Coding","Q96NB1","44","GC16M050393","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEP20"
"CLDN23","Claudin 23","Protein Coding","Q96B33","44","GC08P008701","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN23"
"TAFA2","TAFA Chemokine Like Family Member 2","Protein Coding","Q8N3H0","44","GC12M061709","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAFA2"
"CASKIN2","CASK Interacting Protein 2","Protein Coding","Q8WXE0","40","GC17M075500","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASKIN2"
"GK5","Glycerol Kinase 5","Protein Coding","Q6ZS86","40","GC03M142158","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GK5"
"PRAG1","PEAK1 Related, Kinase-Activating Pseudokinase 1","Protein Coding","Q86YV5","38","GC08M008816","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRAG1"
"C7orf33","Chromosome 7 Open Reading Frame 33","Protein Coding","Q8WU49","34","GC07P165905","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C7orf33"
"AKAIN1","A-Kinase Anchor Inhibitor 1","Protein Coding","P0CW23","33","GC18M005145","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKAIN1"
"LINC00526","Long Intergenic Non-Protein Coding RNA 526","RNA Gene","Q96FQ7","22","GC18M005154","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00526"
"FAM85B","Family With Sequence Similarity 85 Member B","RNA Gene","","20","GC08M008811","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM85B"
"LINC01589","Long Intergenic Non-Protein Coding RNA 1589","RNA Gene","","19","GC22M086205","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01589"
"WDFY3-AS2","WDFY3 Antisense RNA 2","RNA Gene","","19","GC04P084965","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDFY3-AS2"
"CD300H","CD300H Molecule (Gene/Pseudogene)","Protein Coding","A0A0K2S4Q6","18","GC17M074557","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD300H"
"LINC00676","Long Intergenic Non-Protein Coding RNA 676","RNA Gene","","17","GC13P109728","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00676"
"HID1-AS1","HID1 Antisense RNA 1","RNA Gene","","15","GC17P074970","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HID1-AS1"
"LINC01010","Long Intergenic Non-Protein Coding RNA 1010","RNA Gene","","15","GC06P183183","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01010"
"FAM86DP","Family With Sequence Similarity 86 Member D, Pseudogene","Pseudogene","","12","GC03M076370","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM86DP"
"LINC00399","Long Intergenic Non-Protein Coding RNA 399","RNA Gene","","12","GC13P109400","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00399"
"LINC02950","Long Intergenic Non-Protein Coding RNA 2950","RNA Gene","","12","GC08M008819","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02950"
"FAM86B3P","Family With Sequence Similarity 86 Member B3, Pseudogene","Pseudogene","","11","GC08P008228","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM86B3P"
"LINC02681","Long Intergenic Non-Protein Coding RNA 2681","RNA Gene","","11","GC10M101253","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02681"
"ENSG00000262171","Novel Transcript, Antisense To C16orf63","RNA Gene","","10","GC16P015885","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000262171"
"RNU6-213P","RNA, U6 Small Nuclear 213, Pseudogene","Pseudogene","","10","GC16M050388","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNU6-213P"
"CDK4P1","Cyclin Dependent Kinase 4 Pseudogene 1","Pseudogene","","8","GC01P105434","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK4P1"
"EIF2S2P7","Eukaryotic Translation Initiation Factor 2 Subunit 2 Beta Pseudogene 7","Pseudogene","","8","GC02M057048","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF2S2P7"
"LIN28AP2","LIN28A Pseudogene 2","Pseudogene","","8","GC13M087380","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIN28AP2"
"LOC124901766","Uncharacterized LOC124901766","RNA Gene","","8","GC07M148344","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124901766"
"RN7SL72P","RNA, 7SL, Cytoplasmic 72, Pseudogene","Pseudogene","","8","GC07P148438","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RN7SL72P"
"RNU1-139P","RNA, U1 Small Nuclear 139, Pseudogene","Pseudogene","","8","GC21P019345","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNU1-139P"
"RPL32P17","Ribosomal Protein L32 Pseudogene 17","Pseudogene","","8","GC07P148580","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL32P17"
"RPL37P4","Ribosomal Protein L37 Pseudogene 4","Pseudogene","","8","GC21P019593","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL37P4"
"ENSG00000236770","CD300 Antigen Pseudogene","Pseudogene","","7","GC17M074549","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000236770"
"LSP1P2","LSP1 Pseudogene 2","Pseudogene","","7","GC03P075395","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LSP1P2"
"MRPS33P3","Mitochondrial Ribosomal Protein S33 Pseudogene 3","Pseudogene","","7","GC04P115143","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRPS33P3"
"RN7SKP48","RN7SK Pseudogene 48","Pseudogene","","7","GC04P085100","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RN7SKP48"
"RN7SL178P","RNA, 7SL, Cytoplasmic 178, Pseudogene","Pseudogene","","7","GC08M008582","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RN7SL178P"
"RPS20P10","Ribosomal Protein S20 Pseudogene 10","Pseudogene","","7","GC02M071984","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS20P10"
"UBBP5","Ubiquitin B Pseudogene 5","Pseudogene","","7","GC13P087219","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBBP5"
"PPIAP63","Peptidylprolyl Isomerase A Pseudogene 63","Pseudogene","","6","GC02P056751","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPIAP63"
"RPF2P2","Ribosome Production Factor 2 Homolog Pseudogene 2","Pseudogene","","6","GC04P115628","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPF2P2"
"THAP3P1","THAP3 Pseudogene 1","Pseudogene","","6","GC01P104080","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THAP3P1"
"HSALNG0135960","","RNA Gene","","5","GC22P092372","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0135960"
"HSALNG0135961","","RNA Gene","","5","GC22P045612","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0135961"
"HSALNG0144867","","RNA Gene","","5","GC16M050396","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0144867"
"lnc-CD300C-3","","RNA Gene","","5","GC17M098008","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-CD300C-3"
"lnc-EZH2-2","","RNA Gene","","5","GC07M148440","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-EZH2-2"
"piR-39858-611","","RNA Gene","","5","GC22M087249","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-39858-611"
"LOC105378009","Uncharacterized LOC105378009","RNA Gene","","4","GC06M134335","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105378009"
"piR-41265","","RNA Gene","","4","GC08M008822","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-41265"
"HSALNG0062077","","RNA Gene","","3","GC07P148490","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0062077"
"HSALNG0062079","","RNA Gene","","3","GC07P148556","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0062079"
"HSALNG0150136","","RNA Gene","","3","GC08P008508","1.10575127601624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0150136"
"IL6R","Interleukin 6 Receptor","Protein Coding","P08887","63","GC01P154405","1.07545459270477","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL6R"
"PRKDC","Protein Kinase, DNA-Activated, Catalytic Subunit","Protein Coding","P78527","63","GC08M047773","1.07545459270477","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKDC"
"PPIB","Peptidylprolyl Isomerase B","Protein Coding","P23284","62","GC15M064155","1.07545459270477","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPIB"
"PRKCB","Protein Kinase C Beta","Protein Coding","P05771","62","GC16P120735","1.07545459270477","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKCB"
"TACR3","Tachykinin Receptor 3","Protein Coding","P29371","62","GC04M103586","1.07545459270477","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TACR3"
