Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"PDCD11","Programmed Cell Death 11","Protein Coding","Q14690","45","GC10P103396","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDCD11"
"PFDN1","Prefoldin Subunit 1","Protein Coding","O60925","45","GC05M140350","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PFDN1"
"PPP1R13B","Protein Phosphatase 1 Regulatory Subunit 13B","Protein Coding","Q96KQ4","45","GC14M103733","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP1R13B"
"RGS17","Regulator Of G Protein Signaling 17","Protein Coding","Q9UGC6","45","GC06M153004","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RGS17"
"RTKN2","Rhotekin 2","Protein Coding","Q8IZC4","45","GC10M062183","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RTKN2"
"SBK1","SH3 Domain Binding Kinase 1","Protein Coding","Q52WX2","45","GC16P120804","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SBK1"
"SDK1","Sidekick Cell Adhesion Molecule 1","Protein Coding","Q7Z5N4","45","GC07P018924","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDK1"
"SERINC2","Serine Incorporator 2","Protein Coding","Q96SA4","45","GC01P031409","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERINC2"
"SGCZ","Sarcoglycan Zeta","Protein Coding","Q96LD1","45","GC08M014095","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SGCZ"
"SHTN1","Shootin 1","Protein Coding","A0MZ66","45","GC10M116903","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHTN1"
"SLC43A3","Solute Carrier Family 43 Member 3","Protein Coding","Q8NBI5","45","GC11M139509","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC43A3"
"SNRNP40","Small Nuclear Ribonucleoprotein U5 Subunit 40","Protein Coding","Q96DI7","45","GC01M031259","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNRNP40"
"SNTG1","Syntrophin Gamma 1","Protein Coding","Q9NSN8","45","GC08P049909","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNTG1"
"SPAG16","Sperm Associated Antigen 16","Protein Coding","Q8N0X2","45","GC02P213284","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPAG16"
"STAC","SH3 And Cysteine Rich Domain","Protein Coding","Q99469","45","GC03P036380","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAC"
"SYPL2","Synaptophysin Like 2","Protein Coding","Q5VXT5","45","GC01P109466","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYPL2"
"TACC2","Transforming Acidic Coiled-Coil Containing Protein 2","Protein Coding","O95359","45","GC10P121989","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TACC2"
"TFAP2D","Transcription Factor AP-2 Delta","Protein Coding","Q7Z6R9","45","GC06P050713","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFAP2D"
"THSD7B","Thrombospondin Type 1 Domain Containing 7B","Protein Coding","Q9C0I4","45","GC02P136765","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THSD7B"
"TMEM161B","Transmembrane Protein 161B","Protein Coding","Q8NDZ6","45","GC05M088180","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM161B"
"TMEM219","Transmembrane Protein 219","Protein Coding","Q86XT9","45","GC16P120997","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM219"
"TXLNA","Taxilin Alpha","Protein Coding","P40222","45","GC01P032179","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TXLNA"
"YOD1","YOD1 Deubiquitinase","Protein Coding","Q5VVQ6","45","GC01M207044","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YOD1"
"ZNF341","Zinc Finger Protein 341","Protein Coding","Q9BYN7","45","GC20P033731","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF341"
"ZNF407","Zinc Finger Protein 407","Protein Coding","Q9C0G0","45","GC18P074597","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF407"
"ZNF536","Zinc Finger Protein 536","Protein Coding","O15090","45","GC19P152318","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF536"
"ZSCAN21","Zinc Finger And SCAN Domain Containing 21","Protein Coding","Q9Y5A6","45","GC07P100049","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZSCAN21"
"ABHD17C","Abhydrolase Domain Containing 17C, Depalmitoylase","Protein Coding","Q6PCB6","44","GC15P080679","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABHD17C"
"ABLIM1","Actin Binding LIM Protein 1","Protein Coding","O14639","44","GC10M114571","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABLIM1"
"ANKRD46","Ankyrin Repeat Domain 46","Protein Coding","Q86W74","44","GC08M100510","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKRD46"
"ATP23","ATP23 Metallopeptidase And ATP Synthase Assembly Factor Homolog","Protein Coding","Q9Y6H3","44","GC12P075520","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP23"
"BUD31","BUD31 Homolog","Protein Coding","P41223","44","GC07P099408","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BUD31"
"CAMKV","CaM Kinase Like Vesicle Associated","Protein Coding","Q8NCB2","44","GC03M054789","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAMKV"
"CAMTA2","Calmodulin Binding Transcription Activator 2","Protein Coding","O94983","44","GC17M096071","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAMTA2"
"CAPZA3","Capping Actin Protein Of Muscle Z-Line Subunit Alpha 3","Protein Coding","Q96KX2","44","GC12P074381","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAPZA3"
"CCDC171","Coiled-Coil Domain Containing 171","Protein Coding","Q6TFL3","44","GC09P016386","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC171"
"CCDC91","Coiled-Coil Domain Containing 91","Protein Coding","Q7Z6B0","44","GC12P028133","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC91"
"CCL14","C-C Motif Chemokine Ligand 14","Protein Coding","Q16627","44","GC17M096896","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL14"
"CCL23","C-C Motif Chemokine Ligand 23","Protein Coding","P55773","44","GC17M036013","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL23"
"CLDN23","Claudin 23","Protein Coding","Q96B33","44","GC08P008701","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLDN23"
"CLEC4F","C-Type Lectin Domain Family 4 Member F","Protein Coding","Q8N1N0","44","GC02M070808","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLEC4F"
"CMTR1","Cap Methyltransferase 1","Protein Coding","Q8N1G2","44","GC06P182033","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CMTR1"
"COMMD5","COMM Domain Containing 5","Protein Coding","Q9GZQ3","44","GC08M144837","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COMMD5"
"CSRNP3","Cysteine And Serine Rich Nuclear Protein 3","Protein Coding","Q8WYN3","44","GC02P165469","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSRNP3"
"DNAJC1","DnaJ Heat Shock Protein Family (Hsp40) Member C1","Protein Coding","Q96KC8","44","GC10M021762","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC1"
"DUSP26","Dual Specificity Phosphatase 26","Protein Coding","Q9BV47","44","GC08M033591","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DUSP26"
"DYNLT5","Dynein Light Chain Tctex-Type Family Member 5","Protein Coding","Q8N7M0","44","GC01P078837","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DYNLT5"
"EIF4E3","Eukaryotic Translation Initiation Factor 4E Family Member 3","Protein Coding","Q8N5X7","44","GC03M071675","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF4E3"
"FAM168A","Family With Sequence Similarity 168 Member A","Protein Coding","Q92567","44","GC11M073400","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM168A"
"FAM186B","Family With Sequence Similarity 186 Member B","Protein Coding","Q8IYM0","44","GC12M049582","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM186B"
"FAM83C","Family With Sequence Similarity 83 Member C","Protein Coding","Q9BQN1","44","GC20M035285","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM83C"
"FAM83F","Family With Sequence Similarity 83 Member F","Protein Coding","Q8NEG4","44","GC22P039994","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM83F"
"FNBP4","Formin Binding Protein 4","Protein Coding","Q8N3X1","44","GC11M139461","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FNBP4"
"FOXN2","Forkhead Box N2","Protein Coding","P32314","44","GC02P048314","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXN2"
"FSTL5","Follistatin Like 5","Protein Coding","Q8N475","44","GC04M161383","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FSTL5"
"GBA3","Glucosylceramidase Beta 3 (Gene/Pseudogene)","Protein Coding","Q9H227","44","GC04P030165","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GBA3"
"GCC1","GRIP And Coiled-Coil Domain Containing 1","Protein Coding","Q96CN9","44","GC07M127580","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GCC1"
"GMIP","GEM Interacting Protein","Protein Coding","Q9P107","44","GC19M019629","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GMIP"
"GSG1L","GSG1 Like","Protein Coding","Q6UXU4","44","GC16M050772","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSG1L"
"HASPIN","Histone H3 Associated Protein Kinase","Protein Coding","Q8TF76","44","GC17P153579","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HASPIN"
"HHLA2","HHLA2 Member Of B7 Family","Protein Coding","Q9UM44","44","GC03P108296","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HHLA2"
"KIF2B","Kinesin Family Member 2B","Protein Coding","Q8N4N8","44","GC17P053822","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF2B"
"LRRC14","Leucine Rich Repeat Containing 14","Protein Coding","Q15048","44","GC08P144517","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRRC14"
"METTL15","Methyltransferase 15, Mitochondrial 12S RRNA N4-Cytidine","Protein Coding","A6NJ78","44","GC11P028109","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=METTL15"
"MEX3B","Mex-3 RNA Binding Family Member B","Protein Coding","Q6ZN04","44","GC15M082041","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEX3B"
"MMS22L","MMS22 Like, DNA Repair Protein","Protein Coding","Q6ZRQ5","44","GC06M097142","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMS22L"
"MTRF1L","Mitochondrial Translation Release Factor 1 Like","Protein Coding","Q9UGC7","44","GC06M152987","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTRF1L"
"NCOA5","Nuclear Receptor Coactivator 5","Protein Coding","Q9HCD5","44","GC20M046060","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCOA5"
"NPM3","Nucleophosmin/Nucleoplasmin 3","Protein Coding","O75607","44","GC10M101781","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPM3"
"NT5DC2","5'-Nucleotidase Domain Containing 2","Protein Coding","Q9H857","44","GC03M052524","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NT5DC2"
"PCGF6","Polycomb Group Ring Finger 6","Protein Coding","Q9BYE7","44","GC10M103302","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCGF6"
"PPP2R2D","Protein Phosphatase 2 Regulatory Subunit Bdelta","Protein Coding","Q66LE6","44","GC10P131901","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R2D"
"PRPF40B","Pre-MRNA Processing Factor 40 Homolog B","Protein Coding","Q6NWY9","44","GC12P049568","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRPF40B"
"R3HDM2","R3H Domain Containing 2","Protein Coding","Q9Y2K5","44","GC12M057253","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=R3HDM2"
"RRP9","Ribosomal RNA Processing 9, U3 Small Nucleolar RNA Binding Protein","Protein Coding","O43818","44","GC03M054870","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RRP9"
"SCMH1","Scm Polycomb Group Protein Homolog 1","Protein Coding","Q96GD3","44","GC01M041027","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCMH1"
"SGIP1","SH3GL Interacting Endocytic Adaptor 1","Protein Coding","Q9BQI5","44","GC01P066533","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SGIP1"
"SLC43A2","Solute Carrier Family 43 Member 2","Protein Coding","Q8N370","44","GC17M095914","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC43A2"
"SLC4A9","Solute Carrier Family 4 Member 9","Protein Coding","Q96Q91","44","GC05P159046","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC4A9"
"SNX29","Sorting Nexin 29","Protein Coding","Q8TEQ0","44","GC16P011976","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNX29"
"SORBS3","Sorbin And SH3 Domain Containing 3","Protein Coding","O60504","44","GC08P022544","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SORBS3"
"SPATA2","Spermatogenesis Associated 2","Protein Coding","Q9UM82","44","GC20M049903","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPATA2"
"SPCS1","Signal Peptidase Complex Subunit 1","Protein Coding","Q9Y6A9","44","GC03P065115","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPCS1"
"STRIP1","Striatin Interacting Protein 1","Protein Coding","Q5VSL9","44","GC01P111960","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STRIP1"
"TAFA5","TAFA Chemokine Like Family Member 5","Protein Coding","Q7Z5A7","44","GC22P092431","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAFA5"
"TBC1D10A","TBC1 Domain Family Member 10A","Protein Coding","Q9BXI6","44","GC22M030291","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBC1D10A"
"TCF15","Transcription Factor 15","Protein Coding","Q12870","44","GC20M000715","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCF15"
"TCP11","T-Complex 11","Protein Coding","Q8WWU5","44","GC06M106621","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCP11"
"TRIM62","Tripartite Motif Containing 62","Protein Coding","Q9BVG3","44","GC01M035689","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM62"
"TTLL7","Tubulin Tyrosine Ligase Like 7","Protein Coding","Q6ZT98","44","GC01M083865","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTLL7"
"TULP4","TUB Like Protein 4","Protein Coding","Q9NRJ4","44","GC06P158232","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TULP4"
"TYW3","TRNA-YW Synthesizing Protein 3 Homolog","Protein Coding","Q6IPR3","44","GC01P074733","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TYW3"
"WDR6","WD Repeat Domain 6","Protein Coding","Q9NNW5","44","GC03P049007","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR6"
"ZDHHC21","Zinc Finger DHHC-Type Palmitoyltransferase 21","Protein Coding","Q8IVQ6","44","GC09M014644","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZDHHC21"
"ZFPL1","Zinc Finger Protein Like 1","Protein Coding","O95159","44","GC11P065084","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFPL1"
"ZNF3","Zinc Finger Protein 3","Protein Coding","P17036","44","GC07M100063","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF3"
"ZNF7","Zinc Finger Protein 7","Protein Coding","P17097","44","GC08P148748","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF7"
"ACTR5","Actin Related Protein 5","Protein Coding","Q9H9F9","43","GC20P038748","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTR5"
"ARHGAP39","Rho GTPase Activating Protein 39","Protein Coding","Q9C0H5","43","GC08M144529","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARHGAP39"
"BTN2A2","Butyrophilin Subfamily 2 Member A2","Protein Coding","Q8WVV5","43","GC06P026383","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BTN2A2"
"CABP1","Calcium Binding Protein 1","Protein Coding","Q9NZU7","43","GC12P138875","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CABP1"
"CNOT10","CCR4-NOT Transcription Complex Subunit 10","Protein Coding","Q9H9A5","43","GC03P032685","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNOT10"
"GGNBP2","Gametogenetin Binding Protein 2","Protein Coding","Q9H3C7","43","GC17P036544","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GGNBP2"
"IP6K3","Inositol Hexakisphosphate Kinase 3","Protein Coding","Q96PC2","43","GC06M033721","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IP6K3"
"IQCN","IQ Motif Containing N","Protein Coding","Q9H0B3","43","GC19M018257","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IQCN"
"LONRF2","LON Peptidase N-Terminal Domain And Ring Finger 2","Protein Coding","Q1L5Z9","43","GC02M102369","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LONRF2"
"LRRN2","Leucine Rich Repeat Neuronal 2","Protein Coding","O75325","43","GC01M204617","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRRN2"
"NAA40","N-Alpha-Acetyltransferase 40, NatD Catalytic Subunit","Protein Coding","Q86UY6","43","GC11P063938","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAA40"
"NPAS1","Neuronal PAS Domain Protein 1","Protein Coding","Q99742","43","GC19P047019","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPAS1"
"PEF1","Penta-EF-Hand Domain Containing 1","Protein Coding","Q9UBV8","43","GC01M034936","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PEF1"
"PIMREG","PICALM Interacting Mitotic Regulator","Protein Coding","Q9BSJ6","43","GC17P006444","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIMREG"
"SGF29","SAGA Complex Associated Factor 29","Protein Coding","Q96ES7","43","GC16P120855","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SGF29"
"SHISA9","Shisa Family Member 9","Protein Coding","B4DS77","43","GC16P012901","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHISA9"
"SLC35F1","Solute Carrier Family 35 Member F1","Protein Coding","Q5T1Q4","43","GC06P117907","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC35F1"
"ZFP64","ZFP64 Zinc Finger Protein","Protein Coding","Q9NTW7","43","GC20M052051","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFP64"
"ZKSCAN5","Zinc Finger With KRAB And SCAN Domains 5","Protein Coding","Q9Y2L8","43","GC07P099504","1.62736713886261","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZKSCAN5"
